indicator_id,indicator_name,domain,agency_name,dimension_category,dimension,industry,interval,period,unit,value
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Hispanic/Latina/o/x,,Calendar Year,2019,individual,44
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Middle Eastern/North African (non-Hispanic),,Calendar Year,2019,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Multiracial/Multiethnic,,Calendar Year,2019,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Native American or Alaska Native (non-Hispanic),,Calendar Year,2019,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Native Hawaiian or Other Pacific Islander (non-Hispanic),,Calendar Year,2019,individual,1
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Other,,Calendar Year,2019,individual,12
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Prefer not to say or Blank,,Calendar Year,2019,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,White,,Calendar Year,2019,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Gender,Female/Woman,,Calendar Year,2020,individual,115
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Gender,Male/Man,,Calendar Year,2020,individual,183
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,1st Quintile,,Calendar Year,2020,individual,244
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,2nd Quintile,,Calendar Year,2020,individual,42
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,3rd Quintile,,Calendar Year,2020,individual,12
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,4th Quintile,,Calendar Year,2020,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,5th Quintile,,Calendar Year,2020,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Asian (non-Hispanic),,Calendar Year,2020,individual,2
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Black/African American/African (non-Hispanic),,Calendar Year,2020,individual,236
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Hispanic/Latina/o/x,,Calendar Year,2020,individual,52
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Middle Eastern/North African (non-Hispanic),,Calendar Year,2020,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Multiracial/Multiethnic,,Calendar Year,2020,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Native American or Alaska Native (non-Hispanic),,Calendar Year,2020,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Native Hawaiian or Other Pacific Islander (non-Hispanic),,Calendar Year,2020,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Other,,Calendar Year,2020,individual,5
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Prefer not to say or Blank,,Calendar Year,2020,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,White,,Calendar Year,2020,individual,3
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Gender,Female/Woman,,Calendar Year,2021,individual,381
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Gender,Male/Man,,Calendar Year,2021,individual,546
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,1st Quintile,,Calendar Year,2021,individual,499
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,2nd Quintile,,Calendar Year,2021,individual,110
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,3rd Quintile,,Calendar Year,2021,individual,23
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,4th Quintile,,Calendar Year,2021,individual,1
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,5th Quintile,,Calendar Year,2021,individual,1
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Income,Prefer not to say or Blank,,Calendar Year,2021,individual,293
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Asian (non-Hispanic),,Calendar Year,2021,individual,1
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Black/African American/African (non-Hispanic),,Calendar Year,2021,individual,768
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Hispanic/Latina/o/x,,Calendar Year,2021,individual,108
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Middle Eastern/North African (non-Hispanic),,Calendar Year,2021,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Multiracial/Multiethnic,,Calendar Year,2021,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Native American or Alaska Native (non-Hispanic),,Calendar Year,2021,individual,5
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Native Hawaiian or Other Pacific Islander (non-Hispanic),,Calendar Year,2021,individual,2
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Other,,Calendar Year,2021,individual,32
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,Prefer not to say or Blank,,Calendar Year,2021,individual,0
114,Anti-Gun Violence Employment Program Participants,Personal and Community Safety,Mayor's Office of Criminal Justice (MOCJ),Race_Ethnicity,White,,Calendar Year,2021,individual,11
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,1st Quintile,,Calendar Year,2019,individual,612
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,2nd Quintile,,Calendar Year,2019,individual,284
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,3rd Quintile,,Calendar Year,2019,individual,5
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,4th Quintile,,Calendar Year,2019,individual,0
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,5th Quintile,,Calendar Year,2019,individual,0
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,1st Quintile,,Calendar Year,2020,individual,361
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,2nd Quintile,,Calendar Year,2020,individual,173
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,3rd Quintile,,Calendar Year,2020,individual,2
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,4th Quintile,,Calendar Year,2020,individual,0
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,5th Quintile,,Calendar Year,2020,individual,0
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,1st Quintile,,Calendar Year,2021,individual,279
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,2nd Quintile,,Calendar Year,2021,individual,170
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,3rd Quintile,,Calendar Year,2021,individual,3
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,4th Quintile,,Calendar Year,2021,individual,0
74,Approved DRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,5th Quintile,,Calendar Year,2021,individual,0
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,1st Quintile,,Calendar Year,2019,individual,2060
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,2nd Quintile,,Calendar Year,2019,individual,1734
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,3rd Quintile,,Calendar Year,2019,individual,50
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,4th Quintile,,Calendar Year,2019,individual,0
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,5th Quintile,,Calendar Year,2019,individual,0
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,1st Quintile,,Calendar Year,2020,individual,1146
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,2nd Quintile,,Calendar Year,2020,individual,1077
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,3rd Quintile,,Calendar Year,2020,individual,39
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,4th Quintile,,Calendar Year,2020,individual,0
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,5th Quintile,,Calendar Year,2020,individual,0
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,1st Quintile,,Calendar Year,2021,individual,1183
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,2nd Quintile,,Calendar Year,2021,individual,1208
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,3rd Quintile,,Calendar Year,2021,individual,35
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,4th Quintile,,Calendar Year,2021,individual,0
99,Approved SCRIE Applications,Economic Security and Mobility,Department of Finance (DOF),Income,5th Quintile,,Calendar Year,2021,individual,0
136,Arrests,Personal and Community Safety,Police Department (NYPD),Gender,Female/Woman,,Calendar Year,2020,"per 1,000",5.5
136,Arrests,Personal and Community Safety,Police Department (NYPD),Gender,Male/Man,,Calendar Year,2020,"per 1,000",30.1
136,Arrests,Personal and Community Safety,Police Department (NYPD),Race_Ethnicity,Asian (non-Hispanic) or Pacific Islander,,Calendar Year,2020,"per 1,000",6.3
136,Arrests,Personal and Community Safety,Police Department (NYPD),Race_Ethnicity,Black/African American/African (non-Hispanic),,Calendar Year,2020,"per 1,000",39.8
136,Arrests,Personal and Community Safety,Police Department (NYPD),Race_Ethnicity,Hispanic/Latina/o/x,,Calendar Year,2020,"per 1,000",19.8
136,Arrests,Personal and Community Safety,Police Department (NYPD),Race_Ethnicity,Native American or Alaska Native (non-Hispanic),,Calendar Year,2020,"per 1,000",31.5
136,Arrests,Personal and Community Safety,Police Department (NYPD),Race_Ethnicity,Prefer not to say or Blank,,Calendar Year,2020,"per 1,000",2.7
136,Arrests,Personal and Community Safety,Police Department (NYPD),Race_Ethnicity,White,,Calendar Year,2020,"per 1,000",6.1
